Symbol,Name,Sector,Industry,Type,Source,Website,LogoUrl,Exchange,ShortName,LongName,Market,FundFamily,MarketCapValue,YahooTicker,ExchangeCode
EEM,Emerging Markets Ishares MSCI ETF,,,ETF,,,,PCX,iShares MSCI Emerging Index Fun,iShares MSCI Emerging Markets ETF,us_market,iShares,,EEM,AMEX
EEMD,Aam S&P Emerging Markets High Dividend,,,ETF,,,,PCX,AAM S&P Emerging Markets High D,AAM S&P Emerging Markets High Dividend Value ETF,us_market,AAM,,EEMD,AMEX
EEMO,S&P Emerging Markets Momentum Invesco,,,ETF,,,,PCX,Invesco S&P Emerging Markets Mo,Invesco S&P Emerging Markets Momentum ETF,us_market,Invesco,,EEMO,AMEX
EEMS,Emrg Mkts Small-Cap Ishares MSCI ETF,,,ETF,,,,PCX,Ishares MSCI Emerging Markets S,iShares MSCI Emerging Markets Small-Cap ETF,us_market,iShares,,EEMS,AMEX
EEMV,Emrg Mkts Min Vol Ishares Edge MSCI ETF,,,ETF,,,,BTS,iShares MSCI Emerging Markets M,iShares MSCI Emerging Markets Min Vol Factor ETF,us_market,iShares,,EEMV,AMEX
EEMX,EM Fossil Fuel Reserves MSCI ETF SPDR,,,ETF,,,,PCX,SPDR MSCI Emerging Markets Fuel,SPDR MSCI Emerging Markets Fossil Fuel Reserves Free ETF,us_market,SPDR State Street Global Advisors,,EEMX,AMEX
EERN,Drivewealth Power Saver ETF,,,ETF,,,,PCX,DriveWealth Power Saver ETF,DriveWealth Power Saver ETF,us_market,RBB Funds,,EERN,AMEX
EES,Wisdomtree U.S. Smallcap Fund,,,ETF,,,,PCX,WisdomTree U.S. SmallCap Fund,WisdomTree U.S. SmallCap Earnings Fund,us_market,WisdomTree,,EES,AMEX
EET,Ultra MSCI Emerging Markets ETF,,,ETF,,,,PCX,ProShares Ultra MSCI Emerging M,ProShares Ultra MSCI Emerging Markets,us_market,ProShares,,EET,AMEX
EEV,Ultrashort MSCI Emerging Markets ETF,,,ETF,,,,PCX,ProShares UltraShort MSCI Emerg,ProShares UltraShort MSCI Emerging Markets,us_market,ProShares,,EEV,AMEX
EFA,EAFE Ishares MSCI ETF,,,ETF,,,,PCX,iShares MSCI EAFE ETF,iShares MSCI EAFE ETF,us_market,iShares,,EFA,AMEX
EFAD,Trust MSCI EAFE Dividend Growers ETF,,,ETF,,,,BTS,ProShares Trust ProShares MSCI ,ProShares MSCI EAFE Dividend Growers ETF,us_market,ProShares,,EFAD,AMEX
EFAV,EAFE Min Vol Ishares Edge MSCI ETF,,,ETF,,,,BTS,iShares MSCI EAFE Min Vol Facto,iShares MSCI EAFE Min Vol Factor ETF,us_market,iShares,,EFAV,AMEX
EFAX,EAFE Fossil Fuel Reserves Free MSCI ETF,,,ETF,,,,PCX,SPDR MSCI EAFE Fossil Fuel Rese,SPDR MSCI EAFE Fossil Fuel Reserves Free ETF,us_market,SPDR State Street Global Advisors,,EFAX,AMEX
EFG,EAFE Growth Ishares MSCI ETF,,,ETF,,,,BTS,iShares MSCI EAFE Growth ETF,iShares MSCI EAFE Growth ETF,us_market,iShares,,EFG,AMEX
EFIV,SPDR S&P 500 ESG ETF,,,ETF,,,,PCX,SPDR S&P 500 ESG ETF,SPDR S&P 500 ESG ETF,us_market,SPDR State Street Global Advisors,,EFIV,AMEX
EFIX,FT ViII Tcw EMI,,,ETF,,,,PCX,First Trust Exchange-Traded Fun,First Trust TCW Emerging Markets Debt ETF,us_market,First Trust,,EFIX,AMEX
EFNL,Finland Ishares MSCI ETF,,,ETF,,,,BTS,iShares Inc iShares MSCI Finlan,iShares MSCI Finland ETF,us_market,iShares,,EFNL,AMEX
EFO,Ultra MSCI EAFE ETF,,,ETF,,,,PCX,ProShares Ultra MSCI EAFE,ProShares Ultra MSCI EAFE,us_market,ProShares,,EFO,AMEX
EFSH,1847 Holdings Llc,Industrials,Conglomerates,EQUITY,,https://www.1847holdings.com,https://logo.clearbit.com/1847holdings.com,ASE,1847 Holdings LLC,1847 Holdings LLC,us_market,,9685700,EFSH,AMEX
EFU,Ultrashort MSCI EAFE ETF,,,ETF,,,,PCX,ProShares UltraShort MSCI EAFE,ProShares UltraShort MSCI EAFE,us_market,ProShares,,EFU,AMEX
EFV,EAFE Value Ishares MSCI ETF,,,ETF,,,,BTS,iShares MSCI EAFE Value ETF,iShares MSCI EAFE Value ETF,us_market,iShares,,EFV,AMEX
EFZ,Short MSCI EAFE ETF,,,ETF,,,,PCX,ProShares Short MSCI EAFE,ProShares Short MSCI EAFE,us_market,ProShares,,EFZ,AMEX
EGIS,2ndvote Society Defended ETF,,,ETF,,,,BTS,2ndVote Society Defended ETF,2ndVote Society Defended ETF,us_market,2nd Vote Funds,,EGIS,AMEX
EGPT,Vaneck Egypt Index ETF,,,ETF,,,,PCX,VanEck Egypt Index ETF,VanEck Egypt Index ETF,us_market,VanEck,,EGPT,AMEX
EIDO,Indonesia Ishares MSCI ETF,,,ETF,,,,PCX,iShares MSCI Indonesia ETF,iShares MSCI Indonesia ETF,us_market,iShares,,EIDO,AMEX
EIM,Eaton Vance Muni Bond Fund,Financial Services,Asset Management,EQUITY,,https://funds.eatonvance.com/Municipal-Bond-Fund-EIM.php,https://logo.clearbit.com/funds.eatonvance.com,ASE,100401,Eaton Vance Municipal Bond Fund,us_market,,710178048,EIM,AMEX
EINC,Vaneck Energy Income ETF,,,ETF,,,,PCX,VanEck Energy Income ETF,VanEck Energy Income ETF,us_market,VanEck,,EINC,AMEX
EIRL,Ireland Ishares MSCI ETF,,,ETF,,,,PCX,iShares Trust iShares MSCI Irel,iShares MSCI Ireland ETF,us_market,iShares,,EIRL,AMEX
EIS,Israel Ishares MSCI ETF,,,ETF,,,,PCX,iShares Inc iShares MSCI Israel,iShares MSCI Israel ETF,us_market,iShares,,EIS,AMEX
EJAN,Innovator MSCI EM Power Buffer ETF Jan,,,ETF,,,,PCX,Innovator Emerging Markets Powe,Innovator Emerging Markets Power Buffer ETF - January,us_market,Innovator ETFs,,EJAN,AMEX
EJUL,Innovator MSCI Emerging Markets Power,,,ETF,,,,PCX,Innovator Emerging Markets Powe,Innovator MSCI Emerging Markets Power Buffer ETF - July,us_market,Innovator ETFs,,EJUL,AMEX
EKAR,Innovation Shares Nextgen Vehicles &,,,ETF,,,,PCX,Innovation Shares NextGen Vehic,Capital Link Global Green Energy Transport & Technology Leaders ETF,us_market,Innovation Shares,,EKAR,AMEX
ELA,Envela Corp,Consumer Cyclical,Luxury Goods,EQUITY,,https://www.envela.com,https://logo.clearbit.com/envela.com,ASE,Envela Corporation,Envela Corporation,us_market,,136776960,ELA,AMEX
ELD,Wisdomtree Emerging Markets Local Debt,,,ETF,,,,PCX,WisdomTree Emerging Markets Loc,WisdomTree Emerging Markets Local Debt Fund,us_market,WisdomTree,,ELD,AMEX
ELLO,Ellomay Capital Ltd,Utilities,Utilities—Renewable,EQUITY,,https://ellomay.com,https://logo.clearbit.com/ellomay.com,ASE,Ellomay Capital Ltd,Ellomay Capital Ltd.,us_market,,281399680,ELLO,AMEX
ELMD,Electromed Inc,Healthcare,Medical Devices,EQUITY,,https://smartvest.com,https://logo.clearbit.com/smartvest.com,ASE,"Electromed, Inc.","Electromed, Inc.",us_market,,86639056,ELMD,AMEX
ELQD,Ishares ESG Advanced Investment Grade,,,ETF,,,,PCX,iShares ESG Advanced Investment,iShares ESG Advanced Investment Grade Corporate Bond ETF,us_market,iShares,,ELQD,AMEX
EMAN,Emagin Corp,Technology,Electronic Components,EQUITY,,https://emagin.com,https://logo.clearbit.com/emagin.com,ASE,eMagin Corporation,eMagin Corporation,us_market,,45039608,EMAN,AMEX
EMBD,Gx Emerging Markets Bond ETF,,,ETF,,,,PCX,Global X Emerging Markets Bond ,Global X Emerging Markets Bond ETF,us_market,Global X Funds,,EMBD,AMEX
EMCA,Emerge Empwr Dividend Equity ETF,,,ETF,,,,BTS,Emerge EMPWR Sustainable Divide,,us_market,,,EMCA,AMEX
EMCH,Emerge Empwr Emerging Markets ETF,,,ETF,,,,BTS,,,us_market,,,EMCH,AMEX
EMCR,Xt E.M. Carbon Reduction Climate,,,ETF,,,,PCX,Xtrackers Emerging Markets Carb,Xtrackers Emerging Markets Carbon Reduction and Climate Improvers ETF,us_market,Xtrackers,,EMCR,AMEX
EMDV,MSCI Emerging Markets Dividend Growers,,,ETF,,,,BTS,ProShares MSCI Emerging Markets,ProShares MSCI Emerging Markets Dividend Growers ETF,us_market,ProShares,,EMDV,AMEX
EMFM,Gx MSCI Next Emerging & Frontier ETF,,,ETF,,,,PCX,Global X MSCI Next Emerging & F,Global X Next Emerging & Frontier ETF,us_market,Global X Funds,,EMFM,AMEX
EMFQ,Amplify International Online Retail ETF,,,ETF,,,,PCX,Amplify Emerging Markets FinTec,Amplify Emerging Markets FinTech ETF,us_market,Amplify ETFs,,EMFQ,AMEX
EMGC,Emerge Empwr Select Growth Equity ETF,,,ETF,,,,BTS,Emerge EMPWR Sustainable Divide,,us_market,,,EMGC,AMEX
EMGD,Simplify Emerging Markets Equity ETF,,,ETF,,,,PCX,Simplify Exchange Traded Funds ,Simplify Emerging Markets Equity PLUS Downside Convexity ETF,us_market,Simplify Asset Management,,EMGD,AMEX
EMGF,Emrg Mkts Edge Multifactor Ishares MSCI,,,ETF,,,,BTS,iShares MSCI Emerging Markets M,iShares MSCI Emerging Markets Multifactor ETF,us_market,iShares,,EMGF,AMEX
EMHC,SPDR Emerging Markets USD Bond ETF,,,ETF,,,,PCX,SPDR Bloomberg Emerging Markets,SPDR Bloomberg Emerging Markets USD Bond ETF,us_market,SPDR State Street Global Advisors,,EMHC,AMEX
EMHY,Emrg Mkts High Yield Bond Ishares ETF,,,ETF,,,,BTS,iShares J.P. Morgan EM High Yie,iShares J.P. Morgan EM High Yield Bond ETF,us_market,iShares,,EMHY,AMEX
EMLC,Vaneck JPM EM Local Currency Bond ETF,,,ETF,,,,PCX,VanEck J. P. Morgan EM Local Cu,VanEck J.P. Morgan EM Local Currency Bond ETF,us_market,VanEck,,EMLC,AMEX
EMLP,North American Energy Infr Fund FT,,,ETF,,,,PCX,First Trust North American Ener,First Trust North American Energy Infrastructure Fund,us_market,First Trust,,EMLP,AMEX
EMMF,Wisdomtree Emerging Markets Multifactor,,,ETF,,,,PCX,WisdomTree Emerging Markets Mul,WisdomTree Emerging Markets Multifactor Fund,us_market,WisdomTree,,EMMF,AMEX
EMNT,Pimco Enhanced Short Maturity Active ESG,,,ETF,,,,PCX,PIMCO Enhanced Short Maturity A,PIMCO Enhanced Short Maturity Active ESG Exchange-Traded Fund,us_market,PIMCO,,EMNT,AMEX
EMPW,Empwr Unified Equity ETF,,,ETF,,,,BTS,Emerge EMPWR Sustainable Divide,,us_market,,,EMPW,AMEX
EMQQ,Emrg Mkts Internet and E-Commerce ETF,,,ETF,,,,PCX,Emerging Markets Internet and E,EMQQ The Emerging Markets Internet & Ecommerce ETF,us_market,EMQQ,,EMQQ,AMEX
EMSG,Xt MSCI Emerging Markets ESG Leaders,,,ETF,,,,PCX,Xtrackers MSCI Emerging Markets,Xtrackers MSCI Emerging Markets ESG Leaders Equity ETF,us_market,Xtrackers,,EMSG,AMEX
EMTL,SPDR Doubleline EM Fixed Income ETF,,,ETF,,,,BTS,SPDR DoubleLine Emerging Market,SPDR DoubleLine Emerging Markets Fixed Income ETF,us_market,SPDR State Street Global Advisors,,EMTL,AMEX
EMTY,Decline of The Retail Store ETF,,,ETF,,,,PCX,ProShares Decline of the Retail,ProShares Decline of the Retail Store ETF,us_market,ProShares,,EMTY,AMEX
EMX,Emx Royalty Group,Basic Materials,Other Industrial Metals & Mining,EQUITY,,https://www.emxroyalty.com,https://logo.clearbit.com/emxroyalty.com,ASE,EMX Royalty Corporation,EMX Royalty Corporation,us_market,,175617744,EMX,AMEX
EMZA,Emerge Empwr Global Core Equity ETF,,,ETF,,,,BTS,Emerge EMPWR Sustainable Divide,,us_market,,,EMZA,AMEX
ENFR,Alerian Energy Infrastructure ETF,,,ETF,,,,PCX,Alerian Energy Infrastructure E,Alerian Energy Infrastructure ETF,us_market,ALPS,,ENFR,AMEX
ENOR,Norway Ishares MSCI ETF,,,ETF,,,,BTS,iShares Inc iShares MSCI Norway,iShares MSCI Norway ETF,us_market,iShares,,ENOR,AMEX
ENRG,Iclima Distributed Renewable Energy ETF,,,ETF,,,,PCX,SoFi Smart Energy ETF,SoFi Smart Energy ETF,us_market,,,ENRG,AMEX
ENSV,Enservco Corpporation,Energy,Oil & Gas Equipment & Services,EQUITY,,https://www.enservco.com,https://logo.clearbit.com/enservco.com,ASE,Enservco Corporation,Enservco Corporation,us_market,,14326959,ENSV,AMEX
ENTR,Entrepreneur 30 Fund,,,ETF,,,,PCX,ERShares Entrepreneurs ETF,ERShares Entrepreneur ETF,us_market,EntrepreneurShares,,ENTR,AMEX
ENX,Eaton Vance New York Muni Bond Fund,Financial Services,Asset Management,EQUITY,,https://funds.eatonvance.com/New-York-Municipal-Bond-Fund-ENX.php,https://logo.clearbit.com/funds.eatonvance.com,NYQ,19801,Eaton Vance New York Municipal Bond Fund,us_market,,156360928,ENX,AMEX
EOCT,Innovator Emerging Markets Power Buffer,,,ETF,,,,PCX,Innovator Emerging Markets Powe,Innovator Emerging Markets Power Buffer ETF - October,us_market,Innovator ETFs,,EOCT,AMEX
EOPS,Emles Alpha Opportunities ETF,,,ETF,,,,BTS,Emles Alpha Opportunities ETF,Emles Alpha Opportunities ETF,us_market,Emles,,EOPS,AMEX
EP,Empire Petroleum Corp,Energy,Oil & Gas E&P,EQUITY,,https://empirepetroleumcorp.com,https://logo.clearbit.com/empirepetroleumcorp.com,ASE,Empire Petroleum Corporation,Empire Petroleum Corporation,us_market,,,EP,AMEX
EPHE,Philippines Ishares MSCI ETF,,,ETF,,,,PCX,iShares MSCI Philippines ETF,iShares MSCI Philippines ETF,us_market,iShares,,EPHE,AMEX
EPI,Wisdomtree India Earnings Fund,,,ETF,,,,PCX,WisdomTree India Earnings Fund,WisdomTree India Earnings Fund,us_market,WisdomTree,,EPI,AMEX
EPM,Evolution Petroleum Corp,Energy,Oil & Gas E&P,EQUITY,,https://www.evolutionpetroleum.com,https://logo.clearbit.com/evolutionpetroleum.com,ASE,Evolution Petroleum Corporation,Evolution Petroleum Corporation,us_market,,225668704,EPM,AMEX
EPOL,Poland Ishares MSCI ETF,,,ETF,,,,PCX,iShares Trust iShares MSCI Pola,iShares MSCI Poland ETF,us_market,iShares,,EPOL,AMEX
EPP,Pacific Ex Japan Ishares MSCI ETF,,,ETF,,,,PCX,iShares MSCI Pacific Ex-Japan I,iShares MSCI Pacific ex Japan ETF,us_market,iShares,,EPP,AMEX
EPRE,FT Tcw ESG Premier Equity ETF,,,ETF,,,,PCX,First Trust TCW ESG Premier Equ,First Trust TCW ESG Premier Equity ETF,us_market,First Trust,,EPRE,AMEX
EPRF,Innovator S&P Investment Grade Prfd ETF,,,ETF,,,,BTS,Innovator S&P Investment Grade ,Innovator S&P Investment Grade Preferred ETF,us_market,Innovator ETFs,,EPRF,AMEX
EPS,Wisdomtree U.S. Largecap Fund,,,ETF,,,,PCX,WisdomTree U.S. LargeCap Fund,WisdomTree U.S. Earnings 500 Fund,us_market,WisdomTree,,EPS,AMEX
EPU,Peru All Ishares MSCI ETF,,,ETF,,,,PCX,iShares Trust iShares MSCI Peru,iShares MSCI Peru ETF,us_market,iShares,,EPU,AMEX
EPV,Ultrashort FTSE Europe ETF,,,ETF,,,,PCX,ProShares UltraShort FTSE Europ,ProShares UltraShort FTSE Europe,us_market,ProShares,,EPV,AMEX
EQAL,Russell 1000 EW Invesco ETF,,,ETF,,,,PCX,Invesco Russell 1000 Equal Weig,Invesco Russell 1000 Equal Weight ETF,us_market,Invesco,,EQAL,AMEX
EQL,Alps Equal Sector Weight ETF,,,ETF,,,,PCX,ALPS Equal Sector Weight ETF,ALPS Equal Sector Weight ETF,us_market,ALPS,,EQL,AMEX
EQOP,Natixis U.S. Equity Opportunities ETF,,,ETF,,,,PCX,Natixis U.S. Equity Opportuniti,Natixis U.S. Equity Opportunities ETF,us_market,Natixis Funds,,EQOP,AMEX
EQUL,IQ Engender Equality ETF,,,ETF,,,,PCX,IQ Engender Equality ETF,IQ Engender Equality ETF,us_market,IndexIQ,,EQUL,AMEX
EQWL,Russell Top 200 EW Invesco ETF,,,ETF,,,,PCX,Invesco S&P 100 Equal Weight ET,Invesco S&P 100 Equal Weight ETF,us_market,Invesco,,EQWL,AMEX
EQX,Equinox Gold Corp,Basic Materials,Gold,EQUITY,,https://www.equinoxgold.com,https://logo.clearbit.com/equinoxgold.com,ASE,Equinox Gold Corp.,Equinox Gold Corp.,us_market,,933555712,EQX,AMEX
ERC,Wells Fargo Advantage Multi-Sector,Financial Services,Asset Management,EQUITY,,,,NYQ,109188,Allspring Multi-Sector Income Fund,us_market,,252828896,ERC,AMEX
ERH,Wells Fargo Advantage Utilities and High,Financial Services,Asset Management,EQUITY,,,,NYQ,40135,Allspring Utilities and High Income Fund,us_market,,106419624,ERH,AMEX
ERM,Equitycompass Risk Manager ETF,,,ETF,,,,PCX,EquityCompass Risk Manager ETF,EquityCompass Risk Manager ETF,us_market,First Trust,,ERM,AMEX
ERSX,Ershares Non-US Small Cap ETF,,,ETF,,,,PCX,ERShares NextGen Entrepreneurs ,ERShares NextGen Entrepreneurs ETF,us_market,EntrepreneurShares,,ERSX,AMEX
ERTH,Invesco MSCI Sustainable Future ETF,,,ETF,,,,PCX,Invesco MSCI Sustainable Future,Invesco MSCI Sustainable Future ETF,us_market,Invesco,,ERTH,AMEX
ERX,Energy Bull 2X Direxion,,,ETF,,,,PCX,Direxion Energy Bull 2X Shares,Direxion Daily Energy Bull 2X Shares,us_market,Direxion Funds,,ERX,AMEX
ERY,Energy Bear 2X Direxion,,,ETF,,,,PCX,Direxion Daily Energy Bear 2X S,Direxion Daily Energy Bear 2X Shares,us_market,Direxion Funds,,ERY,AMEX
ESBA,Empire State Realty Op LP,Real Estate,REIT—Office,EQUITY,,https://www.empirestaterealtytrust.com,https://logo.clearbit.com/empirestaterealtytrust.com,PCX,"Empire State Realty OP, L.P. Se","Empire State Realty OP, L.P.",us_market,,1967627136,ESBA,AMEX
ESCR,Xt Bb US Investment Grade Corp ESG ETF,,,ETF,,,,BTS,DBX ETF Tr Xtrackers Bloomberg ,Xtrackers Bloomberg US Investment Grade Corporate ESG ETF,us_market,Xtrackers,,ESCR,AMEX
ESEB,Xt JPM ESG Emerging Markets Sovereign,,,ETF,,,,BTS,Xtrackers J.P. Morgan ESG Emerg,Xtrackers J.P. Morgan ESG Emerging Markets Sovereign ETF,us_market,Xtrackers,,ESEB,AMEX
ESG,Flexshares US ESG Impact Index,,,ETF,,,,BTS,FlexShares STOXX US ESG Select ,FlexShares STOXX US ESG Select Index Fund,us_market,Flexshares Trust,,ESG,AMEX
ESGA,American Century Sustainable Equity ETF,,,ETF,,,,PCX,American Century Sustainable Eq,American Century Sustainable Equity ETF,us_market,American Century Investments,,ESGA,AMEX
ESGB,IQ Mackay ESG Core Plus Bond ETF,,,ETF,,,,PCX,IQ MacKay ESG Core Plus Bond ET,IQ MacKay ESG Core Plus Bond ETF,us_market,IndexIQ,,ESGB,AMEX
ESGG,Flexshares Global ESG Impact Index,,,ETF,,,,BTS,FlexShares STOXX Global ESG Sel,FlexShares STOXX Global ESG Select Index Fund,us_market,Flexshares Trust,,ESGG,AMEX
ESGN,Columbia Sustainable International ETF,,,ETF,,,,PCX,Columbia Sustainable Internatio,Columbia Sustainable International Equity Income ETF,us_market,Columbia Threadneedle,,ESGN,AMEX
ESGS,Columbia Sustainable U.S. Equity ETF,,,ETF,,,,PCX,Columbia Sustainable U.S. Equit,Columbia Sustainable U.S. Equity Income ETF,us_market,Columbia Threadneedle,,ESGS,AMEX
ESGV,ESG U.S. Stock Vanguard ETF,,,ETF,,,,BTS,Vanguard ESG U.S. Stock ETF,Vanguard ESG U.S. Stock ETF,us_market,Vanguard,,ESGV,AMEX
ESGY,American Century Sustainable Growth ETF,,,ETF,,,,PCX,American Century Sustainable Gr,American Century Sustainable Growth ETF,us_market,American Century Investments,,ESGY,AMEX
ESHY,Xt JPM ESG USD High Yield Corp Bond ETF,,,ETF,,,,BTS,Xtrackers J.P. Morgan ESG USD H,Xtrackers J.P. Morgan ESG USD High Yield Corporate Bond ETF,us_market,Xtrackers,,ESHY,AMEX
ESIX,SSGA Active Trust SPDR S&P Smallcap 600,,,ETF,,,,PCX,SSGA Active Trust SPDR S&P Smal,SPDR S&P SmallCap 600 ESG ETF,us_market,SPDR State Street Global Advisors,,ESIX,AMEX
ESML,USA Small-Cap ESG Optimized Ishares MSCI,,,ETF,,,,BTS,iShares ESG Aware MSCI USA Smal,iShares ESG Aware MSCI USA Small-Cap ETF,us_market,iShares,,ESML,AMEX
ESP,Espey Mfg. & Electronics,Industrials,Electrical Equipment & Parts,EQUITY,,https://www.espey.com,https://logo.clearbit.com/espey.com,ASE,Espey Mfg. & Electronics Corp.,Espey Mfg. & Electronics Corp.,us_market,,32791364,ESP,AMEX
ESUS,Etracs 2X Leveraged MSCI US ESG Focus TR,,,ETF,,,,PCX,ETRACS 2x Leveraged MSCI US ESG,,us_market,,,ESUS,AMEX
ETHO,Etho Climate Leadership U.S. ETF,,,ETF,,,,PCX,Etho Climate Leadership U.S. ET,Etho Climate Leadership U.S. ETF,us_market,ETFMG,,ETHO,AMEX
ETPA,Tortoise Digital Payments Infrastructure,,,ETF,,,,PCX,Ecofin Digital Payments Infrast,Ecofin Digital Payments Infrastructure Fund,us_market,Ecofin,,ETPA,AMEX
EUDG,Wisdomtree Europe Quality Dividend,,,ETF,,,,PCX,WisdomTree Europe Quality Divid,WisdomTree Europe Quality Dividend Growth Fund,us_market,WisdomTree,,EUDG,AMEX
EUDV,MSCI Europe Dividend Growers ETF,,,ETF,,,,BTS,ProShares MSCI Europe Dividend ,ProShares MSCI Europe Dividend Growers ETF,us_market,ProShares,,EUDV,AMEX
EUM,Short MSCI Emerging Markets ETF,,,ETF,,,,PCX,ProShares Short MSCI Emerging M,ProShares Short MSCI Emerging Markets,us_market,ProShares,,EUM,AMEX
EUO,Ultrashort Euro ETF,,,ETF,,,,PCX,ProShares UltraShort Euro,ProShares UltraShort Euro,us_market,ProShares,,EUO,AMEX
EURL,FTSE Europe Bull 3X Direxion,,,ETF,,,,PCX,Direxion Daily FTSE Europe Bull,Direxion Daily FTSE Europe Bull 3X Shares,us_market,Direxion Funds,,EURL,AMEX
EUSA,USA Equal Weighted Ishares MSCI ETF,,,ETF,,,,PCX,iShares MSCI USA Equal Weighted,iShares MSCI USA Equal Weighted ETF,us_market,iShares,,EUSA,AMEX
EUSB,Ishares ESG Advanced Total USD Bond,,,ETF,,,,PCX,iShares ESG Advanced Total USD ,iShares ESG Advanced Total USD Bond Market ETF,us_market,iShares,,EUSB,AMEX
EUSC,Wisdomtree Europe Hedged Smallcap Equity,,,ETF,,,,PCX,WisdomTree Europe Hedged SmallC,WisdomTree Europe Hedged SmallCap Equity Fund,us_market,WisdomTree,,EUSC,AMEX
EVAV,Direxion Daily Electric and Autonomous,,,ETF,,,,PCX,Direxion Shares ETF Trust Direx,,us_market,,,EVAV,AMEX
EVBN,Evans Bancorp,Financial Services,Banks—Regional,EQUITY,,https://evansbank.com,https://logo.clearbit.com/evansbank.com,ASE,"Evans Bancorp, Inc.","Evans Bancorp, Inc.",us_market,,206864464,EVBN,AMEX
EVEN,Direxion Daily S&P 500 Equal Weight Bull,,,ETF,,,,PCX,Direxion Shares ETF Trust Direx,Direxion Daily S&P 500 Equal Weight Bull 2X Shares,us_market,Direxion Funds,,EVEN,AMEX
EVI,Evi Industries Inc,Industrials,Industrial Distribution,EQUITY,,https://www.evi-ind.com,https://logo.clearbit.com/evi-ind.com,ASE,"EVI Industries, Inc.","EVI Industries, Inc.",us_market,,190748064,EVI,AMEX
EVM,Eaton Vance California Muni Bond Fund,Financial Services,Asset Management,EQUITY,,https://funds.eatonvance.com/California-Municipal-Bond-Fund-EVM.php,https://logo.clearbit.com/funds.eatonvance.com,NYQ,29200,Eaton Vance California Municipal Bond Fund,us_market,,214343616,EVM,AMEX
EVNT,Altshares Event-Driven ETF,,,ETF,,,,PCX,AltShares Event-Driven ETF,AltShares Event-Driven ETF,us_market,AltShares,,EVNT,AMEX
EVV,Eaton Vance Ltd Duration,Financial Services,Asset Management,EQUITY,,https://funds.eatonvance.com/Limited-Duration-Income-Fund-EVV.php,https://logo.clearbit.com/funds.eatonvance.com,ASE,316100,Eaton Vance Limited Duration Income Fund,us_market,,1101291520,EVV,AMEX
EVX,Vaneck Environmental Services ETF,,,ETF,,,,PCX,VanEck Environmental Services E,VanEck Environmental Services ETF,us_market,VanEck,,EVX,AMEX
EWA,Australia Ishares MSCI ETF,,,ETF,,,,PCX,iShares MSCI Australia Index Fu,iShares MSCI Australia ETF,us_market,iShares,,EWA,AMEX
EWC,Canada Ishares MSCI ETF,,,ETF,,,,PCX,iShares MSCI Canada Index Fund,iShares MSCI Canada ETF,us_market,iShares,,EWC,AMEX
EWCO,Invesco S&P 500 EW Comm Services ETF,,,ETF,,,,PCX,Invesco S&P 500 Equal Weight Co,Invesco S&P 500 Equal Weight Communication Services ETF,us_market,Invesco,,EWCO,AMEX
EWD,Sweden Ishares MSCI ETF,,,ETF,,,,PCX,iShares Inc iShares MSCI Sweden,iShares MSCI Sweden ETF,us_market,iShares,,EWD,AMEX
EWG,Germany Ishares MSCI ETF,,,ETF,,,,PCX,iShares MSCI Germany Index Fund,iShares MSCI Germany ETF,us_market,iShares,,EWG,AMEX
EWGS,Germany Small-Cap Ishares MSCI ETF,,,ETF,,,,BTS,Ishares MSCI Germany Small Cap ,iShares MSCI Germany Small-Cap ETF,us_market,iShares,,EWGS,AMEX
EWH,Hong Kong Ishares MSCI ETF,,,ETF,,,,PCX,iShares MSCI Hong Kong Index Fu,iShares MSCI Hong Kong ETF,us_market,iShares,,EWH,AMEX
EWI,Italy Ishares MSCI ETF,,,ETF,,,,PCX,iShares Inc iShares MSCI Italy ,iShares MSCI Italy ETF,us_market,iShares,,EWI,AMEX
EWJ,Japan Ishares MSCI ETF,,,ETF,,,,PCX,iShares MSCI Japan Index Fund,iShares MSCI Japan ETF,us_market,iShares,,EWJ,AMEX
EWK,Belgium Ishares MSCI ETF,,,ETF,,,,PCX,iShares Inc iShares MSCI Belgiu,iShares MSCI Belgium ETF,us_market,iShares,,EWK,AMEX
EWL,Switzerland Ishares MSCI ETF,,,ETF,,,,PCX,iShares Inc iShares MSCI Switze,iShares MSCI Switzerland ETF,us_market,iShares,,EWL,AMEX
EWM,Malaysia Ishares MSCI ETF,,,ETF,,,,PCX,iShares MSCI Malaysia Index Fun,iShares MSCI Malaysia ETF,us_market,iShares,,EWM,AMEX
EWMC,S&P Midcap 400 EW Invesco ETF,,,ETF,,,,PCX,Invesco S&P MidCap 400 Equal We,Invesco S&P MidCap 400 Equal Weight ETF,us_market,Invesco,,EWMC,AMEX
EWN,Netherlands Ishares MSCI ETF,,,ETF,,,,PCX,iShares MSCI Netherlands Index ,iShares MSCI Netherlands ETF,us_market,iShares,,EWN,AMEX
EWO,Austria Ishares MSCI ETF,,,ETF,,,,PCX,iShares Inc iShares MSCI Austri,iShares MSCI Austria ETF,us_market,iShares,,EWO,AMEX
EWP,Spain Ishares MSCI ETF,,,ETF,,,,PCX,iShares Inc iShares MSCI Spain ,iShares MSCI Spain ETF,us_market,iShares,,EWP,AMEX
EWQ,France Ishares MSCI ETF,,,ETF,,,,PCX,iShares MSCI France Index Fund,iShares MSCI France ETF,us_market,iShares,,EWQ,AMEX
